,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
25646,Turkey,2009,male,5-14 years,23,6542691,0.35,Turkey2009,,"644,639,902,581",9773,Generation Z
25647,Turkey,2009,female,5-14 years,18,6204481,0.29,Turkey2009,,"644,639,902,581",9773,Generation Z
25648,Turkey,2010,male,75+ years,63,841083,7.49,Turkey2010,0.738,"771,901,768,698",11525,Silent
25649,Turkey,2010,male,35-54 years,397,9318882,4.26,Turkey2010,0.738,"771,901,768,698",11525,Generation X
25650,Turkey,2010,male,55-74 years,175,4131848,4.24,Turkey2010,0.738,"771,901,768,698",11525,Silent
25651,Turkey,2010,male,25-34 years,248,6363299,3.9,Turkey2010,0.738,"771,901,768,698",11525,Generation X
25652,Turkey,2010,male,15-24 years,238,6411111,3.71,Turkey2010,0.738,"771,901,768,698",11525,Millenials
25653,Turkey,2010,female,75+ years,28,1226764,2.28,Turkey2010,0.738,"771,901,768,698",11525,Silent
25654,Turkey,2010,female,15-24 years,95,6118805,1.55,Turkey2010,0.738,"771,901,768,698",11525,Millenials
25655,Turkey,2010,female,55-74 years,57,4537405,1.26,Turkey2010,0.738,"771,901,768,698",11525,Silent
25656,Turkey,2010,female,35-54 years,110,9153406,1.2,Turkey2010,0.738,"771,901,768,698",11525,Generation X
25657,Turkey,2010,female,25-34 years,61,6170592,0.99,Turkey2010,0.738,"771,901,768,698",11525,Generation X
25658,Turkey,2010,male,5-14 years,27,6519482,0.41,Turkey2010,0.738,"771,901,768,698",11525,Generation Z
25659,Turkey,2010,female,5-14 years,25,6182454,0.4,Turkey2010,0.738,"771,901,768,698",11525,Generation Z
25660,Turkey,2011,male,75+ years,45,860492,5.23,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Silent
25661,Turkey,2011,male,55-74 years,162,4380447,3.7,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Boomers
25662,Turkey,2011,male,35-54 years,266,9478566,2.81,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Generation X
25663,Turkey,2011,male,25-34 years,180,6458549,2.79,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Millenials
25664,Turkey,2011,male,15-24 years,177,6416997,2.76,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Millenials
25665,Turkey,2011,female,15-24 years,83,6126637,1.35,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Millenials
25666,Turkey,2011,female,75+ years,15,1274924,1.18,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Silent
25667,Turkey,2011,female,25-34 years,60,6266330,0.96,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Millenials
25668,Turkey,2011,female,35-54 years,82,9296163,0.88,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Generation X
25669,Turkey,2011,female,55-74 years,35,4781947,0.73,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Boomers
25670,Turkey,2011,female,5-14 years,23,6178913,0.37,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Generation Z
25671,Turkey,2011,male,5-14 years,20,6514392,0.31,Turkey2011,0.7509999999999999,"832,523,681,194",12237,Generation Z
25672,Turkey,2012,male,75+ years,58,886919,6.54,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Silent
25673,Turkey,2012,male,35-54 years,399,9718299,4.11,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Generation X
25674,Turkey,2012,male,55-74 years,180,4532575,3.97,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Boomers
25675,Turkey,2012,male,25-34 years,227,6494243,3.5,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Millenials
25676,Turkey,2012,male,15-24 years,184,6425966,2.86,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Millenials
25677,Turkey,2012,female,75+ years,23,1325413,1.74,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Silent
25678,Turkey,2012,female,15-24 years,94,6140942,1.53,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Millenials
25679,Turkey,2012,female,25-34 years,78,6314493,1.24,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Millenials
25680,Turkey,2012,female,35-54 years,113,9539648,1.18,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Generation X
25681,Turkey,2012,female,55-74 years,55,4925454,1.12,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Boomers
25682,Turkey,2012,male,5-14 years,24,6503156,0.37,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Generation Z
25683,Turkey,2012,female,5-14 years,15,6169331,0.24,Turkey2012,0.7559999999999999,"873,982,246,102",12671,Generation Z
25684,Turkey,2013,male,75+ years,76,915690,8.3,Turkey2013,0.759,"950,579,413,279",13603,Silent
25685,Turkey,2013,male,55-74 years,239,4664864,5.12,Turkey2013,0.759,"950,579,413,279",13603,Boomers
25686,Turkey,2013,male,35-54 years,477,9982233,4.78,Turkey2013,0.759,"950,579,413,279",13603,Generation X
25687,Turkey,2013,male,25-34 years,285,6491205,4.39,Turkey2013,0.759,"950,579,413,279",13603,Millenials
25688,Turkey,2013,male,15-24 years,253,6461036,3.92,Turkey2013,0.759,"950,579,413,279",13603,Millenials
25689,Turkey,2013,female,15-24 years,133,6177538,2.15,Turkey2013,0.759,"950,579,413,279",13603,Millenials
25690,Turkey,2013,female,75+ years,29,1374051,2.11,Turkey2013,0.759,"950,579,413,279",13603,Silent
25691,Turkey,2013,female,55-74 years,73,5052537,1.44,Turkey2013,0.759,"950,579,413,279",13603,Boomers
25692,Turkey,2013,female,25-34 years,87,6322406,1.38,Turkey2013,0.759,"950,579,413,279",13603,Millenials
25693,Turkey,2013,female,35-54 years,118,9808886,1.2,Turkey2013,0.759,"950,579,413,279",13603,Generation X
25694,Turkey,2013,female,5-14 years,23,6148825,0.37,Turkey2013,0.759,"950,579,413,279",13603,Generation Z
25695,Turkey,2013,male,5-14 years,17,6481081,0.26,Turkey2013,0.759,"950,579,413,279",13603,Generation Z
25696,Turkey,2014,male,75+ years,66,952449,6.93,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Silent
25697,Turkey,2014,male,55-74 years,225,4851259,4.64,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Boomers
25698,Turkey,2014,male,15-24 years,260,6517033,3.99,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Millenials
25699,Turkey,2014,male,35-54 years,394,10244541,3.85,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Generation X
25700,Turkey,2014,male,25-34 years,243,6484352,3.75,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Millenials
25701,Turkey,2014,female,15-24 years,114,6220032,1.83,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Millenials
25702,Turkey,2014,female,75+ years,23,1426848,1.61,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Silent
25703,Turkey,2014,female,55-74 years,79,5233238,1.51,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Boomers
25704,Turkey,2014,female,35-54 years,109,10070621,1.08,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Generation X
25705,Turkey,2014,female,25-34 years,65,6325398,1.03,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Millenials
25706,Turkey,2014,male,5-14 years,21,6469621,0.32,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Generation Z
25707,Turkey,2014,female,5-14 years,18,6136028,0.29,Turkey2014,0.7609999999999999,"934,185,915,467",13170,Generation Z
25708,Turkey,2015,male,75+ years,61,986961,6.18,Turkey2015,,"859,796,872,794",11961,Silent
25709,Turkey,2015,male,55-74 years,223,5079228,4.39,Turkey2015,,"859,796,872,794",11961,Boomers
25710,Turkey,2015,male,25-34 years,241,6452161,3.74,Turkey2015,,"859,796,872,794",11961,Millenials
25711,Turkey,2015,male,35-54 years,385,10466600,3.68,Turkey2015,,"859,796,872,794",11961,Generation X
25712,Turkey,2015,male,15-24 years,207,6573627,3.15,Turkey2015,,"859,796,872,794",11961,Millenials
25713,Turkey,2015,female,15-24 years,131,6267398,2.09,Turkey2015,,"859,796,872,794",11961,Millenials
25714,Turkey,2015,female,75+ years,25,1479388,1.69,Turkey2015,,"859,796,872,794",11961,Silent
25715,Turkey,2015,female,25-34 years,72,6288287,1.14,Turkey2015,,"859,796,872,794",11961,Millenials
25716,Turkey,2015,female,35-54 years,109,10293526,1.06,Turkey2015,,"859,796,872,794",11961,Generation X
25717,Turkey,2015,female,55-74 years,42,5456986,0.77,Turkey2015,,"859,796,872,794",11961,Boomers
25718,Turkey,2015,female,5-14 years,18,6100840,0.3,Turkey2015,,"859,796,872,794",11961,Generation Z
25719,Turkey,2015,male,5-14 years,18,6435462,0.28,Turkey2015,,"859,796,872,794",11961,Generation Z
25948,Turkmenistan,2006,male,25-34 years,111,382190,29.04,Turkmenistan2006,,"10,277,598,152",2397,Generation X
25949,Turkmenistan,2006,male,35-54 years,132,508377,25.96,Turkmenistan2006,,"10,277,598,152",2397,Boomers
25950,Turkmenistan,2006,male,15-24 years,104,517620,20.09,Turkmenistan2006,,"10,277,598,152",2397,Millenials
25951,Turkmenistan,2006,male,75+ years,5,26310,19.0,Turkmenistan2006,,"10,277,598,152",2397,Silent
25952,Turkmenistan,2006,male,55-74 years,28,152468,18.36,Turkmenistan2006,,"10,277,598,152",2397,Silent
25953,Turkmenistan,2006,female,15-24 years,62,514281,12.06,Turkmenistan2006,,"10,277,598,152",2397,Millenials
25954,Turkmenistan,2006,female,35-54 years,23,553688,4.15,Turkmenistan2006,,"10,277,598,152",2397,Boomers
25955,Turkmenistan,2006,female,25-34 years,16,385454,4.15,Turkmenistan2006,,"10,277,598,152",2397,Generation X
25956,Turkmenistan,2006,female,75+ years,2,49893,4.01,Turkmenistan2006,,"10,277,598,152",2397,Silent
25957,Turkmenistan,2006,female,55-74 years,7,180084,3.89,Turkmenistan2006,,"10,277,598,152",2397,Silent
25958,Turkmenistan,2006,male,5-14 years,12,514454,2.33,Turkmenistan2006,,"10,277,598,152",2397,Millenials
25959,Turkmenistan,2006,female,5-14 years,4,502831,0.8,Turkmenistan2006,,"10,277,598,152",2397,Millenials
25960,Turkmenistan,2007,male,25-34 years,77,389981,19.74,Turkmenistan2007,,"12,664,165,103",2916,Generation X
25961,Turkmenistan,2007,male,35-54 years,92,520854,17.66,Turkmenistan2007,,"12,664,165,103",2916,Boomers
25962,Turkmenistan,2007,male,55-74 years,23,157465,14.61,Turkmenistan2007,,"12,664,165,103",2916,Silent
25963,Turkmenistan,2007,male,15-24 years,67,530314,12.63,Turkmenistan2007,,"12,664,165,103",2916,Millenials
25964,Turkmenistan,2007,male,75+ years,2,27254,7.34,Turkmenistan2007,,"12,664,165,103",2916,Silent
25965,Turkmenistan,2007,female,15-24 years,37,526222,7.03,Turkmenistan2007,,"12,664,165,103",2916,Millenials
25966,Turkmenistan,2007,female,25-34 years,18,393748,4.57,Turkmenistan2007,,"12,664,165,103",2916,Generation X
25967,Turkmenistan,2007,female,75+ years,2,50546,3.96,Turkmenistan2007,,"12,664,165,103",2916,Silent
25968,Turkmenistan,2007,female,55-74 years,7,187318,3.74,Turkmenistan2007,,"12,664,165,103",2916,Silent
25969,Turkmenistan,2007,female,35-54 years,17,565599,3.01,Turkmenistan2007,,"12,664,165,103",2916,Boomers
25970,Turkmenistan,2007,male,5-14 years,8,502373,1.59,Turkmenistan2007,,"12,664,165,103",2916,Generation Z
25971,Turkmenistan,2007,female,5-14 years,4,490983,0.81,Turkmenistan2007,,"12,664,165,103",2916,Generation Z
25972,Turkmenistan,2008,male,15-24 years,130,542946,23.94,Turkmenistan2008,,"19,271,523,179",4368,Millenials
25973,Turkmenistan,2008,male,25-34 years,94,399182,23.55,Turkmenistan2008,,"19,271,523,179",4368,Generation X
25974,Turkmenistan,2008,male,35-54 years,120,533999,22.47,Turkmenistan2008,,"19,271,523,179",4368,Boomers
25975,Turkmenistan,2008,female,15-24 years,64,537815,11.9,Turkmenistan2008,,"19,271,523,179",4368,Millenials
25976,Turkmenistan,2008,male,55-74 years,18,163900,10.98,Turkmenistan2008,,"19,271,523,179",4368,Silent
25977,Turkmenistan,2008,male,75+ years,2,27996,7.14,Turkmenistan2008,,"19,271,523,179",4368,Silent
25978,Turkmenistan,2008,female,25-34 years,26,403248,6.45,Turkmenistan2008,,"19,271,523,179",4368,Generation X
25979,Turkmenistan,2008,female,75+ years,2,50970,3.92,Turkmenistan2008,,"19,271,523,179",4368,Silent
25980,Turkmenistan,2008,female,55-74 years,6,196586,3.05,Turkmenistan2008,,"19,271,523,179",4368,Silent
25981,Turkmenistan,2008,female,35-54 years,10,578059,1.73,Turkmenistan2008,,"19,271,523,179",4368,Boomers
25982,Turkmenistan,2008,female,5-14 years,6,483074,1.24,Turkmenistan2008,,"19,271,523,179",4368,Generation Z
25983,Turkmenistan,2008,male,5-14 years,6,494360,1.21,Turkmenistan2008,,"19,271,523,179",4368,Generation Z
25984,Turkmenistan,2009,male,15-24 years,47,551843,8.52,Turkmenistan2009,,"20,214,385,965",4508,Millenials
25985,Turkmenistan,2009,male,75+ years,2,28728,6.96,Turkmenistan2009,,"20,214,385,965",4508,Silent
25986,Turkmenistan,2009,male,25-34 years,28,409223,6.84,Turkmenistan2009,,"20,214,385,965",4508,Generation X
25987,Turkmenistan,2009,male,35-54 years,33,546900,6.03,Turkmenistan2009,,"20,214,385,965",4508,Boomers
25988,Turkmenistan,2009,male,55-74 years,7,171156,4.09,Turkmenistan2009,,"20,214,385,965",4508,Silent
25989,Turkmenistan,2009,female,15-24 years,20,545660,3.67,Turkmenistan2009,,"20,214,385,965",4508,Millenials
25990,Turkmenistan,2009,female,25-34 years,14,413552,3.39,Turkmenistan2009,,"20,214,385,965",4508,Generation X
25991,Turkmenistan,2009,male,5-14 years,8,490138,1.63,Turkmenistan2009,,"20,214,385,965",4508,Generation Z
25992,Turkmenistan,2009,female,35-54 years,3,590092,0.51,Turkmenistan2009,,"20,214,385,965",4508,Boomers
25993,Turkmenistan,2009,female,55-74 years,1,206817,0.48,Turkmenistan2009,,"20,214,385,965",4508,Silent
25994,Turkmenistan,2009,female,5-14 years,2,478874,0.42,Turkmenistan2009,,"20,214,385,965",4508,Generation Z
25995,Turkmenistan,2009,female,75+ years,0,51484,0.0,Turkmenistan2009,,"20,214,385,965",4508,Silent
25996,Turkmenistan,2010,male,25-34 years,40,419805,9.53,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation X
25997,Turkmenistan,2010,male,15-24 years,42,554957,7.57,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Millenials
25998,Turkmenistan,2010,male,75+ years,2,29510,6.78,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Silent
25999,Turkmenistan,2010,male,35-54 years,35,559144,6.26,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation X
26000,Turkmenistan,2010,male,55-74 years,10,178934,5.59,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Silent
26001,Turkmenistan,2010,female,15-24 years,22,547882,4.02,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Millenials
26002,Turkmenistan,2010,female,25-34 years,9,424446,2.12,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation X
26003,Turkmenistan,2010,female,35-54 years,9,601270,1.5,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation X
26004,Turkmenistan,2010,female,5-14 years,5,477152,1.05,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation Z
26005,Turkmenistan,2010,female,55-74 years,2,217434,0.92,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Silent
26006,Turkmenistan,2010,male,5-14 years,2,488434,0.41,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Generation Z
26007,Turkmenistan,2010,female,75+ years,0,52217,0.0,Turkmenistan2010,0.6659999999999999,"22,583,157,895",4962,Silent
26008,Turkmenistan,2011,male,35-54 years,33,572095,5.77,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Generation X
26009,Turkmenistan,2011,male,15-24 years,27,554571,4.87,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Millenials
26010,Turkmenistan,2011,male,25-34 years,20,432553,4.62,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Millenials
26011,Turkmenistan,2011,male,55-74 years,8,186985,4.28,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Boomers
26012,Turkmenistan,2011,female,15-24 years,20,546522,3.66,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Millenials
26013,Turkmenistan,2011,male,75+ years,1,31435,3.18,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Silent
26014,Turkmenistan,2011,female,55-74 years,5,228201,2.19,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Boomers
26015,Turkmenistan,2011,female,35-54 years,8,613486,1.3,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Generation X
26016,Turkmenistan,2011,female,25-34 years,5,437221,1.14,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Millenials
26017,Turkmenistan,2011,male,5-14 years,2,490065,0.41,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Generation Z
26018,Turkmenistan,2011,female,5-14 years,1,478619,0.21,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Generation Z
26019,Turkmenistan,2011,female,75+ years,0,54342,0.0,Turkmenistan2011,0.6709999999999999,"29,233,333,333",6319,Silent
26020,Turkmenistan,2012,male,35-54 years,39,584037,6.68,Turkmenistan2012,0.677,"35,164,210,526",7498,Generation X
26021,Turkmenistan,2012,male,15-24 years,35,547952,6.39,Turkmenistan2012,0.677,"35,164,210,526",7498,Millenials
26022,Turkmenistan,2012,male,25-34 years,23,444997,5.17,Turkmenistan2012,0.677,"35,164,210,526",7498,Millenials
26023,Turkmenistan,2012,female,15-24 years,18,539169,3.34,Turkmenistan2012,0.677,"35,164,210,526",7498,Millenials
26024,Turkmenistan,2012,male,75+ years,1,33321,3.0,Turkmenistan2012,0.677,"35,164,210,526",7498,Silent
26025,Turkmenistan,2012,male,55-74 years,5,195269,2.56,Turkmenistan2012,0.677,"35,164,210,526",7498,Boomers
26026,Turkmenistan,2012,female,25-34 years,9,449631,2.0,Turkmenistan2012,0.677,"35,164,210,526",7498,Millenials
26027,Turkmenistan,2012,female,35-54 years,4,624535,0.64,Turkmenistan2012,0.677,"35,164,210,526",7498,Generation X
26028,Turkmenistan,2012,female,5-14 years,2,481962,0.41,Turkmenistan2012,0.677,"35,164,210,526",7498,Generation Z
26029,Turkmenistan,2012,male,5-14 years,2,493572,0.41,Turkmenistan2012,0.677,"35,164,210,526",7498,Generation Z
26030,Turkmenistan,2012,female,55-74 years,0,239090,0.0,Turkmenistan2012,0.677,"35,164,210,526",7498,Boomers
26031,Turkmenistan,2012,female,75+ years,0,56523,0.0,Turkmenistan2012,0.677,"35,164,210,526",7498,Silent
26032,Turkmenistan,2013,male,35-54 years,28,595499,4.7,Turkmenistan2013,0.682,"39,197,543,860",8255,Generation X
26033,Turkmenistan,2013,male,25-34 years,21,457380,4.59,Turkmenistan2013,0.682,"39,197,543,860",8255,Millenials
26034,Turkmenistan,2013,male,15-24 years,19,537146,3.54,Turkmenistan2013,0.682,"39,197,543,860",8255,Millenials
26035,Turkmenistan,2013,female,15-24 years,16,527829,3.03,Turkmenistan2013,0.682,"39,197,543,860",8255,Millenials
26036,Turkmenistan,2013,male,75+ years,1,34794,2.87,Turkmenistan2013,0.682,"39,197,543,860",8255,Silent
26037,Turkmenistan,2013,male,55-74 years,4,204156,1.96,Turkmenistan2013,0.682,"39,197,543,860",8255,Boomers
26038,Turkmenistan,2013,female,25-34 years,8,461848,1.73,Turkmenistan2013,0.682,"39,197,543,860",8255,Millenials
26039,Turkmenistan,2013,female,35-54 years,3,634920,0.47,Turkmenistan2013,0.682,"39,197,543,860",8255,Generation X
26040,Turkmenistan,2013,female,55-74 years,1,250752,0.4,Turkmenistan2013,0.682,"39,197,543,860",8255,Boomers
26041,Turkmenistan,2013,female,5-14 years,0,486814,0.0,Turkmenistan2013,0.682,"39,197,543,860",8255,Generation Z
26042,Turkmenistan,2013,female,75+ years,0,58313,0.0,Turkmenistan2013,0.682,"39,197,543,860",8255,Silent
